change_point_date,change_point_index,mean_before,mean_after,mean_change_absolute,mean_change_percent,variance_before,variance_after,variance_change_percent,volatility_before,volatility_after,volatility_change_percent,t_statistic,p_value,effect_size_cohens_d,mean_diff_ci_lower,mean_diff_ci_upper,statistical_significance
1987-07-30,50,19.2236,48.58369490012276,29.360094900122757,152.7294310125198,0.3843990204081632,1081.0266590136,281125.1336815953,0.1406759091475305,0.40627799367026407,188.80424241238757,-81.96003488318055,0.0,0.8954124307966315,28.65789338373919,30.062296416506324,Significant
1987-10-09,101,18.956534653465347,48.75477665544333,29.798242001977982,157.19245393055382,0.5383548712871284,1082.0686054445553,200895.41457802473,0.1946126383305766,0.4070573813638174,109.16287084725398,-83.69020490297358,0.0,0.9109317633917935,29.100294986861012,30.496189017094952,Significant
1987-12-21,152,18.604276315789473,48.93236482672988,30.328088510940407,163.01676021227937,0.8554551019518994,1082.7839160484173,126474.02049246298,0.21965221795204778,0.40772797170334024,85.62433628252788,-84.8185801719551,0.0,0.9294834726324109,29.62718137243608,31.028995649444735,Significant
1988-03-17,211,17.84829383886256,49.15382727272726,31.305533433864703,175.39790478852711,2.4540504084856685,1082.6705728943577,44017.6990150926,0.27325467160462985,0.40792616370725976,49.284241441070435,-85.30994828070568,0.0,0.9626819520414005,30.586203932206622,32.02486293552278,Significant
1988-05-31,262,17.52969465648855,49.34585552634587,31.81616086985732,181.4986598074068,2.4782581439560114,1082.616540160195,43584.57510370684,0.2692316653074887,0.40867065622155774,51.79145281994083,-87.17549932064439,0.0,0.9812496641745168,31.1007430181592,32.53157872155544,Significant
1988-08-10,313,17.15712460063898,49.54581398022535,32.38868937958637,188.77690833101556,2.8701218337838945,1082.1022764961506,37602.31157990721,0.28303638875238024,0.40899785171950964,44.50362849892392,-88.61884493350252,0.0,1.0020562855932418,31.6722594314078,33.10511932776494,Significant
1988-10-25,367,16.608555858310627,49.77144030541416,33.162884447103536,199.67349798513288,4.368418947007936,1080.6549688497278,24637.896753009492,0.31070905417899813,0.40880637579532064,31.572083367679742,-89.62255137877126,0.0,1.0298586928009592,32.43754476615912,33.88822412804795,Significant
1989-01-06,418,16.302679425837322,49.98314325613872,33.68046383030139,206.5946520234144,4.7681261367939145,1079.4597771416027,22539.07762027938,0.332212986012111,0.40851368153306106,22.967403061772078,-90.9858121304987,0.0,1.0495894192260369,32.954841180626644,34.40608647997614,Significant
1989-03-20,469,16.413944562899786,50.17812339030672,33.76417882740694,205.70423336096582,4.399893167860332,1079.496438030435,24434.60565624129,0.3286944776763801,0.40909311596357306,24.459990583215806,-91.63803255232136,0.0,1.0553123635988022,33.041929945978936,34.48642770883494,Significant
1989-06-02,520,16.71251923076923,50.36263808738664,33.65011885661741,201.34677717925706,4.899323313694976,1080.2713080691215,21949.398231169223,0.3353042564105373,0.4092007674076632,22.03864388367592,-91.03034549272905,0.0,1.0544947834627223,32.925504633999616,34.374733079235206,Significant
1989-08-14,571,16.775586690017516,50.56170734597157,33.78612065595405,201.40053090398817,4.556930663962885,1080.1974992175785,23604.4971467307,0.32888298472490035,0.40995438007507956,24.650528946638186,-91.62690322431779,0.0,1.061983281566795,33.06331463339009,34.50892667851801,Significant
1989-10-24,622,16.870209003215436,50.760090594826565,33.88988159161113,200.88596166859443,4.336785946585478,1080.2474543074807,24808.941036345175,0.3184771567236179,0.4110097231208883,29.054694958097837,-91.98418979581787,0.0,1.068446983682383,33.167671909165065,34.61209127405719,Significant
1990-01-22,683,17.127510980966324,50.98722142170989,33.85971044074357,197.69194997668728,4.766509924732614,1081.053758364801,22580.195267304403,0.3169644435141708,0.41169429667312124,29.8865866810437,-91.5500828943573,0.0,1.0709648172437098,33.134722236590605,34.584698644896534,Significant
1990-04-03,734,17.277234332425067,51.18257581249245,33.905341480067385,196.24287561137896,4.803147729460877,1081.4770473518217,22416.006341391683,0.3103214225773523,0.4126701937766312,32.981535837657795,-91.53438073789127,0.0,1.075479462045908,33.17925171070671,34.63143124942806,Significant
1990-06-18,785,17.202280254777072,51.39993678580112,34.197656531024045,198.79722934712308,4.620421707071363,1080.509567874423,23285.518387223146,0.31454538973253693,0.41289906998282033,31.268517505189042,-92.31192171467511,0.0,1.0885888628662352,33.471475338945545,34.923837723102544,Significant
1990-08-28,836,17.401746411483256,51.59288195718655,34.19113554570329,196.4810584938812,6.813766766753574,1081.0555686935513,15765.755399324027,0.34518951428265215,0.410954867482629,19.051955658805465,-91.2527530815333,0.0,1.0913667669910847,33.45666566422787,34.92560542717871,Significant
1990-11-07,887,18.402096956031567,51.69830256031511,33.29620560428354,180.93701866607222,23.81326850977628,1085.9555417077813,4460.296043619355,0.3839796715798207,0.40750178393088565,6.125874386601537,-83.10570757347614,0.0,1.0627963069923738,32.510842787387645,34.08156842117944,Significant
1991-01-21,938,18.98692963752665,51.84069490895578,32.85376527142913,173.0335862544907,29.14798821489442,1089.5081203916702,3637.85014718422,0.461934016506882,0.3982138386245654,-13.794216404361137,-80.62871022206699,0.0,1.0498912528959874,32.0550318080619,33.65249873479637,Significant
1991-05-03,1011,19.020870425321462,52.13619624999999,33.11532582467853,174.09994960374618,27.13684320200566,1089.782968265019,3915.8796664472534,0.4625946595066702,0.39748844165101305,-14.074139533968918,-82.00670801882593,0.0,1.0629131849043134,32.32376171146489,33.90688993789217,Significant
1991-07-16,1062,19.006346516007532,52.35060133350107,33.344254817493535,175.43747710487295,25.854179476420462,1089.5616283248146,4114.257231866581,0.45346677794824775,0.398436500221646,-12.13545961968621,-82.99475705327248,0.0,1.0737859625229582,32.556707238559625,34.131802396427446,Significant
1991-09-25,1113,19.050557053009882,52.559685996454796,33.509128943444914,175.89579585627212,24.718810480779794,1089.7821998760633,4308.7161909487,0.44645793768329095,0.39917519097090337,-10.59063860701903,-83.72280771108066,0.0,1.0824505167946403,32.72456960355972,34.293688283330106,Significant
1991-12-05,1164,19.157929553264605,52.761544539314386,33.60361498604978,175.4031660499741,23.93288023235027,1090.548094606192,4456.693904029526,0.43930959518886065,0.4000243083413868,-8.94250598614514,-84.13076551285496,0.0,1.0886104540418107,32.8206585434961,34.38657142860345,Significant
1992-03-02,1224,19.108782679738564,53.02819057403365,33.91940789429509,177.50690068949572,22.81675886033754,1089.6503598259937,4675.657956047987,0.4343565342543486,0.40055282904406697,-7.782478803573613,-85.1791824540825,0.0,1.1035009797241275,33.13882103195747,34.69999475663271,Significant
1992-05-13,1275,19.084321568627452,53.255837642192354,34.1715160735649,179.05544061749177,21.94800729054699,1088.9161706751233,4861.344126872601,0.4278152931173735,0.4014803007204339,-6.155692145795836,-85.97493122164401,0.0,1.115720647860316,33.39240594038318,34.95062620674663,Significant
1992-07-24,1326,19.139909502262448,53.47301886792453,34.33310936566208,179.37968495412014,21.196643765388888,1088.985089401648,5037.53545823045,0.4214632979698889,0.4024582959826063,-4.509289914169563,-86.4596955555348,0.0,1.1246546236625707,33.554703898567205,35.11151483275696,Significant
1992-10-05,1377,19.17511982570806,53.69603484411842,34.52091501841036,180.0297225372653,20.447992881706945,1088.7647742532074,5224.555718264315,0.41413349394527865,0.4036951699500591,-2.5205215583453406,-86.99277313662844,0.0,1.13467631949437,33.743047627369165,35.29878240945156,Significant
1992-12-15,1428,19.184131652661062,53.92651061585124,34.74237896319018,181.09956495409583,19.74379118657975,1088.131465506581,5411.2589837670375,0.40807907328448434,0.40477815975047315,-0.8088906660768703,-87.59197789953,0.0,1.1461065113424171,33.9648766988036,35.519881227576754,Significant
1993-03-02,1479,19.14216362407032,54.169996016994155,35.027832392923834,182.98784338505013,19.124890308797685,1086.681687252673,5582.028339544443,0.4027536429489195,0.40580433000939653,0.7574573474097468,-88.3442567275555,0.0,1.1601798836040664,34.250617016167936,35.80504776967973,Significant
1993-05-17,1530,19.129052287581697,54.41147172837856,35.28241944079686,184.4441580814837,18.49438490897122,1085.4775714032448,5769.227750725052,0.3970842940335036,0.4069676946950171,2.4889930954256267,-88.9921629439822,0.0,1.1732227228576253,34.50525478965401,36.059584091939705,Significant
1993-07-28,1581,19.073870967741936,54.66539434724091,35.59152337949898,186.5983231180078,18.002711208656592,1083.4672889479825,5918.356215296049,0.391912734804547,0.4080882518709542,4.127326220842037,-89.7648202941207,0.0,1.1886275027988298,34.814298214537054,36.36874854446091,Significant
